"focal","neighbor","planche","passage","RYT_poids_grains_g_adj","RAW_poids_grains_g_adj","RYT_nb_grains_adj","RAW_nb_grains_adj","RYT_poids_epis_g_adj","RAW_poids_epis_g_adj","RYT_poids_biomasse_g_adj","RAW_poids_biomasse_g_adj","RYT_nb_epis_adj","RAW_nb_epis_adj","RYT_poids_proteines_g_adj","RAW_poids_proteines_g_adj","RYT_PMG_g","RAW_PMG_g","RYT_rdt_semoule","RAW_rdt_semoule","RYT_proteines","RAW_proteines","RYT_PS","RAW_PS","RYT_mitadin","RAW_mitadin","RYT_jaune","RAW_jaune","RYT_MS_g_adj","RAW_MS_g_adj","RAW_GPD","RYT_GPD"
"EL4X_202","EL4X_412",28,9,1.16646236045893,813.753715749565,1.09655502516178,20516.5424508173,1.17333675049911,1236.19117052892,1.0802430893221,830.277471963098,1.12096020302531,479.690962107483,1.15525954207061,132.92106425897,1.06903943496015,39.9384404055572,1.00514373078235,73.0061077414874,0.989053918875341,16.3343111910135,1.00861375009472,79.1484322205285,0.545644284682587,7.11349777546843,0.986640428588433,38.0734509806405,0.938483668939188,0.873719107217081,0.492788235287619,0.179131377799475
"EL4X_207","EL4X_251",10,12,1.39520075481596,918.259459121861,1.30883299813087,23085.9076508504,1.23370591910198,1247.38733591163,1.27269858704524,875.583061343287,1.24486540639832,471.358071818742,1.38934160796047,150.29715883286,1.05531248460739,39.7789195763653,0.994459427877845,72.9844159734926,0.996458469318236,16.3676134604255,1.00625401365235,79.6585408215277,1.05347665369289,2.58610645672765,1.00826404353483,38.6949680299965,1.10841326334356,1.06911018954122,0.833983347639734,0.315597434741531
"EL4X_207","EL4X_305",2,13,0.977183312149803,696.098597895839,0.941148522064663,17905.0165227203,1.00589543224325,1083.18186755066,1.05917209037726,769.297292405585,1.00328006616094,435.331957859317,0.966831450119751,111.145784156495,1.05160263287924,39.152247279316,0.997640347462554,72.7729661969118,0.988381237788341,15.9669599238478,1.00061615033064,79.8524961959211,0.471575604881294,3.20698424989798,0.992805095914438,37.9313030987426,1.091575142156,1.08867006529861,-0.221196313011677,-0.468453383437274
"EL4X_212","GQ4X_116",9,15,0.910262161835636,653.724549102039,0.981122263252986,17477.4276457255,0.920418410483289,1016.34346629451,1.00182003962645,720.103024155222,0.945176263454461,385.418974558939,0.935059479307756,105.661591061406,0.933192383642366,37.8169950716875,0.99191627566195,72.2155008984122,1.02268431394523,16.1630141022765,0.974986343701299,78.0706476990157,0.431361140485031,3.96358791081077,1.0008471284621,38.9926012673062,1.0335886549321,1.11304915781453,-0.149983755043273,0.0530870337307311
"EL4X_222","EL4X_372",11,12,1.14434813079382,814.724741620274,1.04554004609277,20513.9326747513,1.04781763347831,1173.31835652502,1.01032429702768,738.267880639693,1.0451012247765,411.447810544406,1.13796977574622,125.487167985875,1.06927302357236,39.7256006139042,1.00705803565566,73.0150045295714,0.992714199136775,15.4024005379184,1.00251798700156,80.7863535563345,2.54470484097887,0.632903433628341,1.00015087154625,38.105066011745,0.841444383614702,0.927163159910948,-0.436261599767743,-0.532934879837848
"EL4X_222","GQ4X_149",25,3,0.689807149437802,544.820737302088,0.766251087608317,16165.2241766944,0.708405466862046,872.504650371169,0.737783892359858,625.467329770066,0.816854118060632,364.351014906163,0.751897304989124,98.6842186897983,0.899614621094399,33.7566102409936,0.985119780481481,70.9820507069041,1.09385342796652,18.1131539115922,0.950007516137517,74.5990741698278,2.40383630567184,-6.64537517822395,0.968386559943759,37.1663005848185,1.09470826272246,1.04479507541552,1.47930570538149,0.339043395932922
"EL4X_229","EL4X_295",10,11,0.934462955463701,692.891869324093,0.905521704881887,16653.6038813581,0.949015884810009,1056.49414374646,0.947991284128917,716.298755836012,0.887699592764379,390.305175423279,0.910056642985388,109.518299715496,1.08744684794458,42.0068237854007,1.00063210342699,73.3117823147023,0.966850572547592,15.8059727013869,0.99347385939008,79.7735631033148,1.76378307157971,-11.2828252453522,0.998170156976308,36.8970550037456,0.934542948886601,0.84822855339889,-0.391631138490608,-0.766831452343335
"EL4X_229","EL4X_470",2,4,1.01348808217522,821.253630754187,0.972529926173782,18934.5559295269,0.979953735113692,1156.37878361428,0.952310984216134,759.096267375448,0.884097623279267,388.316995611269,1.01060716347251,129.492603773587,1.07448332655643,45.6951912778146,1.00472580552876,74.6149479626453,0.992742776599679,15.7676750426868,1.01152001930397,83.2611494625973,2.13933957127995,-8.10679985481788,0.994187792829576,37.1440795309143,0.985639322737658,0.937921860117233,-0.0517518054179553,0.038002883321655
"EL4X_230","EL4X_6",4,18,1.02954637301446,688.09860384178,1.0757906384983,18289.7184363465,1.07511300984176,1100.96597588444,1.10046945910572,750.25511868967,1.13867610207773,422.783223867969,1.0075048912332,108.497058470759,0.96896190286186,37.6401706499654,1.01147274867677,73.784468374269,0.972077051327398,15.7676614754048,1.00740500440624,80.7015322510377,1.42275859060791,11.8288775242157,0.986504433524114,37.8380014222532,1.07656636356745,1.04510433149462,-0.444064192505299,-0.643197904040741
"EL4X_230","EL4X_70",7,16,1.02057475825665,778.245480350104,1.08644326746049,21852.0377250993,1.016785828489,1178.14698465073,1.02564033966017,765.50950172751,1.05830783590518,469.470632793554,1.00794070927618,122.750314175784,0.94044584256097,35.6288124310665,1.00434791921855,72.5380700516946,0.986957566183092,15.772698624676,1.00740289442283,80.833110537306,19.9712089542037,1.20144707275153,1.00859725480095,38.7281236536511,1.04183760570834,0.994784758618569,-0.17343802205036,-0.133115082773778
